12, 0, 33
13, 0, 33
14, 0, 33
15, 0, 33
16, 0, 33
17, 0, 33
12, 0, 34
13, 0, 34
14, 0, 34
15, 0, 34
16, 0, 34
17, 0, 34
12, 0, 35
13, 0, 35
14, 0, 35
15, 0, 35
16, 0, 35
17, 0, 35
13, 0, 36
14, 0, 36
15, 0, 36
16, 0, 36
14, 0, 37
15, 0, 37
13, 1, 30
14, 1, 30
15, 1, 30
16, 1, 30
12, 1, 31
13, 1, 31
14, 1, 31
15, 1, 31
16, 1, 31
17, 1, 31
11, 1, 32
12, 1, 32
13, 1, 32
14, 1, 32
15, 1, 32
16, 1, 32
17, 1, 32
18, 1, 32
11, 1, 33
18, 1, 33
10, 1, 34
11, 1, 34
18, 1, 34
19, 1, 34
11, 1, 35
18, 1, 35
12, 1, 36
17, 1, 36
18, 1, 36
12, 1, 37
13, 1, 37
16, 1, 37
17, 1, 37
13, 1, 38
14, 1, 38
15, 1, 38
16, 1, 38
12, 2, 29
13, 2, 29
14, 2, 29
15, 2, 29
16, 2, 29
17, 2, 29
11, 2, 30
12, 2, 30
17, 2, 30
18, 2, 30
10, 2, 31
11, 2, 31
18, 2, 31
19, 2, 31
10, 2, 32
19, 2, 32
9, 2, 33
10, 2, 33
19, 2, 33
20, 2, 33
10, 2, 34
19, 2, 34
10, 2, 35
19, 2, 35
11, 2, 36
18, 2, 36
12, 2, 37
17, 2, 37
12, 2, 38
13, 2, 38
14, 2, 38
15, 2, 38
16, 2, 38
17, 2, 38
12, 3, 28
13, 3, 28
14, 3, 28
15, 3, 28
16, 3, 28
17, 3, 28
11, 3, 29
18, 3, 29
10, 3, 30
19, 3, 30
9, 3, 31
20, 3, 31
9, 3, 32
20, 3, 32
9, 3, 33
20, 3, 33
9, 3, 34
20, 3, 34
9, 3, 35
20, 3, 35
10, 3, 36
19, 3, 36
11, 3, 37
18, 3, 37
12, 3, 38
17, 3, 38
13, 3, 39
14, 3, 39
15, 3, 39
16, 3, 39
14, 4, 27
15, 4, 27
11, 4, 28
12, 4, 28
13, 4, 28
16, 4, 28
17, 4, 28
18, 4, 28
10, 4, 29
19, 4, 29
9, 4, 30
20, 4, 30
9, 4, 31
20, 4, 31
8, 4, 32
21, 4, 32
8, 4, 33
21, 4, 33
8, 4, 34
21, 4, 34
8, 4, 35
21, 4, 35
9, 4, 36
20, 4, 36
10, 4, 37
19, 4, 37
11, 4, 38
18, 4, 38
12, 4, 39
13, 4, 39
16, 4, 39
17, 4, 39
14, 4, 40
15, 4, 40
10, 5, 0
11, 5, 0
18, 5, 0
19, 5, 0
20, 5, 0
9, 5, 1
10, 5, 1
11, 5, 1
12, 5, 1
13, 5, 1
16, 5, 1
17, 5, 1
18, 5, 1
19, 5, 1
20, 5, 1
9, 5, 2
10, 5, 2
11, 5, 2
12, 5, 2
13, 5, 2
16, 5, 2
17, 5, 2
18, 5, 2
19, 5, 2
20, 5, 2
9, 5, 3
10, 5, 3
11, 5, 3
18, 5, 3
19, 5, 3
20, 5, 3
12, 5, 27
13, 5, 27
14, 5, 27
15, 5, 27
16, 5, 27
17, 5, 27
10, 5, 28
11, 5, 28
18, 5, 28
19, 5, 28
9, 5, 29
20, 5, 29
9, 5, 30
20, 5, 30
8, 5, 31
21, 5, 31
8, 5, 32
21, 5, 32
8, 5, 33
21, 5, 33
8, 5, 34
21, 5, 34
8, 5, 35
21, 5, 35
9, 5, 36
20, 5, 36
9, 5, 37
20, 5, 37
10, 5, 38
19, 5, 38
10, 5, 39
