14, 0, 1
15, 0, 1
16, 0, 1
17, 0, 1
18, 0, 1
10, 0, 2
11, 0, 2
12, 0, 2
13, 0, 2
14, 0, 2
15, 0, 2
16, 0, 2
17, 0, 2
18, 0, 2
19, 0, 2
20, 0, 2
21, 0, 2
8, 0, 3
9, 0, 3
10, 0, 3
11, 0, 3
12, 0, 3
13, 0, 3
14, 0, 3
15, 0, 3
16, 0, 3
17, 0, 3
18, 0, 3
19, 0, 3
20, 0, 3
21, 0, 3
22, 0, 3
23, 0, 3
7, 0, 4
8, 0, 4
9, 0, 4
10, 0, 4
11, 0, 4
12, 0, 4
13, 0, 4
14, 0, 4
15, 0, 4
16, 0, 4
17, 0, 4
18, 0, 4
19, 0, 4
20, 0, 4
21, 0, 4
22, 0, 4
23, 0, 4
24, 0, 4
6, 0, 5
7, 0, 5
8, 0, 5
9, 0, 5
10, 0, 5
11, 0, 5
12, 0, 5
13, 0, 5
14, 0, 5
15, 0, 5
16, 0, 5
17, 0, 5
18, 0, 5
19, 0, 5
20, 0, 5
21, 0, 5
22, 0, 5
23, 0, 5
24, 0, 5
25, 0, 5
5, 0, 6
6, 0, 6
7, 0, 6
8, 0, 6
9, 0, 6
10, 0, 6
11, 0, 6
12, 0, 6
13, 0, 6
14, 0, 6
15, 0, 6
16, 0, 6
17, 0, 6
18, 0, 6
19, 0, 6
20, 0, 6
21, 0, 6
22, 0, 6
23, 0, 6
24, 0, 6
25, 0, 6
26, 0, 6
4, 0, 7
5, 0, 7
6, 0, 7
7, 0, 7
8, 0, 7
9, 0, 7
10, 0, 7
11, 0, 7
12, 0, 7
13, 0, 7
14, 0, 7
15, 0, 7
16, 0, 7
17, 0, 7
18, 0, 7
19, 0, 7
20, 0, 7
21, 0, 7
22, 0, 7
23, 0, 7
24, 0, 7
25, 0, 7
26, 0, 7
27, 0, 7
3, 0, 8
4, 0, 8
5, 0, 8
6, 0, 8
7, 0, 8
8, 0, 8
9, 0, 8
10, 0, 8
11, 0, 8
12, 0, 8
19, 0, 8
20, 0, 8
21, 0, 8
22, 0, 8
23, 0, 8
24, 0, 8
25, 0, 8
26, 0, 8
27, 0, 8
28, 0, 8
3, 0, 9
4, 0, 9
5, 0, 9
6, 0, 9
