1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.890342521667480469e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.764305496215820312e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.646582984924316406e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.539083671569824219e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.442086219787597656e+01
1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.356890010833740234e+01
1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,1.289096832275390625e+01
1.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,1.241560649871826172e+01
1.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,1.215326499938964844e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.205961513519287109e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.220958042144775391e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,1.259450626373291016e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.317113208770751953e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,1.297058963775634766e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,1.284951686859130859e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,1.295204639434814453e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+01,1.316641616821289062e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+01,1.303316593170166016e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.900000000000000000e+01,1.260973930358886719e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,1.235159301757812500e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.100000000000000000e+01,1.228796672821044922e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,1.242846584320068359e+01
